job_title,company_name,location,job_type,posted_date,job_category,job_apply_full_link
Senior Back-End Engineer (Python),Utopicode,"Monterrey, Nuevo Leon, Mexico",['Back end'],2025-03-14,Developer / Engineer,https://www.python.org/jobs/7832/
